2.3.3.,"Infectious diseases Transmission of infectious agents by transfusion can be minimised by careful and appropriate use of donor questionnaires, laboratory testing and pathogen inactivation technologies (PIT). Other measures are needed for infections where there is a possibility of asymptomatic infection or existence of a carrier state. Questioning donors about symptoms in these circumstances does not always prevent transmission. Donors should be questioned on their risk of exposure to infectious agents, which includes taking a travel history: • For infections in which the agent has been fully cleared from the donor’s blood on recovery, the donor should be deferred from donation until they are no longer infectious (usually 2 weeks from cessation of symptoms); • In cases of known contact with an infectious agent, the donor should be deferred for approximately twice the length of the incubation period. In case of a geographical risk of exposure to multiple infectious agents, the longest deferral period applies; • Many infections that can be transmitted by transfusion have defined geographical limits, and the risk of transfusion transmission can be minimised by temporary deferral or testing donors travelling from affected areas. Testing becomes especially relevant when deferral policies may potentially affect supply. Blood services should maintain a watching brief on changes to risks of infectious diseases worldwide. Risk-benefit analyses should be carried out to determine appropriate measures to decrease the risks of transfusion transmission. The risk of importation of an infectious agent through donors visiting an affected area should be balanced by considering the likelihood of this occurring, and the impact of introducing a new donor deferral ruling on blood supply. This risk will vary between countries. New and emerging infectious agents or those that have moved to infect a new geographical area can also pose a significant challenge to 132 Chapter 2 Donor selection donor availability or blood component safety. In this situation, donor deferral may not be an option in the newly affected area. Donation testing is an important tool to reduce the risk of transmission. For plasma and platelets, PIT may also be considered. Information about new and emerging infections should be communicated between countries without delay to allow blood establishments to consider their own risks and appropriate actions. Babesiosis Standard"
2.3.3.2.,"Donors with brucellosis must be deferred for at least 2 years following full recovery (Directive 2004/33/EC, Annex III). Deferral requirements may be waived if the donation is used exclusively for plasma for fractionation. Chikungunya virus Standards"
2.3.3.3.,Donors visiting regions endemic for chikungunya virus infections should be deferred for 28 days after leaving the risk area. Deferral requirements may be waived if the donation is used exclusively for plasma for fractionation.
2.3.3.4.,"Donors suffering from chikungunya virus infections should be deferred for 120 days after resolution of the symptoms. 133 Guide to the preparation, use and quality assurance of blood components Common cold Donors presenting with the common cold should be deferred until cessation of symptoms. Creutzfeldt–Jakob disease Standards"
2.3.3.9.,Donors visiting regions endemic for dengue fever should be deferred for 28 days after leaving the risk area.
2.3.3.10.,"Donors suffering from dengue fever should be deferred for 120 days after resolution of the symptoms. Deferral requirements may be waived if the donation is used exclusively for plasma for fractionation. Fever above + 38 °C, flu‑like illness Standard"
2.3.3.11.,"Donors presenting with fever above + 38 °C or flu like illness must be deferred for 2 weeks following cessation of symptoms (Directive 2004/33/EC, Annex III). Hepatitis B (HBV) Standards"
2.3.3.13.,"Persons who have been in close household contact with an individual infected by HBV (acute or chronic) must be deferred for 6 months (4 months if appropriate testing has been performed) from the time of contact unless demonstrated to be immune (Directive 2004/33/EC, Annex III)."
2.3.3.15.,"Previous sexual partners of people with HBV are acceptable after 6 months since the last sexual contact. This can be reduced to 4 months if HBV nucleic acid amplification 135 Guide to the preparation, use and quality assurance of blood components technique (NAT) and anti HBc tests are performed and both test results are negative. Hepatitis C (HCV) Standard"
2.3.3.23.,"The following rules should apply for: • individuals who have lived in a malaria endemic area for a continuous period of 6 months or more at any time in their life, at the time of their first donation and after each return from a malarial area; • individuals who give a history of malaria; • individuals who report an undiagnosed febrile illness, consistent with malaria, during a visit to or within 6 months following departure from a malarial area. Such individuals should be deferred for a period of at least 4 months following departure from a malarial area and 4 months following cessation of treatment/last symptoms. They may then be accepted if the result of a validated immunological test for antibodies to the malaria parasite is negative. If the test is repeatedly reactive, the donor should be deferred and may be re evaluated after a suitable period when the antibody test may have reverted to negative (a 137 Guide to the preparation, use and quality assurance of blood components period of 3 years is suggested). If the test is not performed, the donor should be deferred until the test is performed and negative. These deferral requirements may be waived if the donation is used exclusively for plasma for fractionation."
2.3.3.24.,"The following rules should apply for all other individuals who have visited a malarial area without reporting any clinical symptoms consistent with malaria: Such individuals should be deferred for a period of 4 months following departure from the malarial area and may then be accepted as blood donors if the result of a validated immunological test for antibodies to the malaria parasite is negative. If the test is repeatedly reactive, the donor should be deferred and may be re evaluated after a suitable period when the antibody test may have reverted to negative (a period of 3 years is suggested). If the test is not performed, the donor may be accepted once a period of 6 months has elapsed following departure from the malarial area. Malaria antibody testing see Chapter"
2.3.3.25.,"Donors suffering from osteomyelitis must be deferred until 2 years after having been declared cured (Directive 2004/33/EC, Annex III). 138 Chapter 2 Donor selection Q fever Standard"
2.3.3.26.,"Donors suffering from Q fever must be deferred until 2 years after having been declared cured (Directive 2004/33/EC, Annex III). Deferral requirements may be waived if the donation is used exclusively for plasma for fractionation. Syphilis Standard"
2.3.3.27.,"Donors suffering from syphilis must be deferred until 1 year after having been declared cured (Directive 2004/33/EC, Annex III). Tests and deferral periods may be waived if the donation is used exclusively for plasma for fractionation. Toxoplasmosis Standard"
2.3.3.28.,"Donors suffering from toxoplasmosis must be deferred until 6 months following clinical recovery (Directive 2004/33/EC, Annex III). Deferral requirements may be waived if the donation is used exclusively for plasma for fractionation. Trypanosomiasis cruzi (Chagas disease) Standard"
2.3.3.30.,"should be deferred for a period determined by national risk assessment for the infectious disease in question, and by the availability of appropriate tests. Tuberculosis Standard"
2.3.3.32.,"Donors suffering from tuberculosis must be deferred until 2 years after having been confirmed cured (Directive 2004/33/EC, Annex III). West Nile virus (WNV) Standards"
2.3.3.33.,Individuals visiting regions with ongoing transmission of WNV to humans must be deferred for 28 days after leaving the risk area unless an individual NAT is performed (Directive 2014/110/EU).
2.3.3.34.,Individuals with a diagnosis of WNV should be deferred until 120 days after recovery. Tests and deferral periods may be waived if the donation is used exclusively for plasma for fractionation. 140 Chapter 2 Donor selection Zika virus Standards
2.3.3.35.,Individuals visiting regions with ongoing transmission of Zika virus infections to humans should be deferred for 28 days after leaving the risk area unless a validated NAT is performed.
2.3.3.36.,Individuals with a diagnosis of Zika virus infection should be deferred until 120 days after recovery. Tests and deferral periods may be waived if the donation is used exclusively for plasma for fractionation.
2.3.4.1.,"Individuals having acupuncture (unless performed by a qualified practitioner and with sterile single use needles), tattooing or body piercing must be deferred for 6 months (or 4 months, provided a NAT test for hepatitis C is negative) (Directive 2004/33/EC, Annex III). There is evidence that using a risk-based approach based on national transfusion-transmissible infection (TTI) disease prevalence and incidence, modifications to standard"
2.3.4.2.,"Individuals having a tissue or cell transplant of human origin must be deferred for 6 months (or 4 months, provided a NAT test for hepatitis C is negative) (Directive 2004/33/EC, Annex III). Exceptions may be made according to national risk assessments. Drugs Standard"
2.3.4.4.,"Donors having an endoscopy with biopsy using flexible instruments must be deferred for 6 months (or 4 months, provided a NAT test for hepatitis C is negative) (Directive 2004/33/EC, Annex III). Exceptions may be made according to national risk assessments. Inoculation injury or mucosal splash with blood Standard"
2.3.4.5.,"Individuals having an inoculation injury or mucosal splash with blood must be deferred for 6 months (or 4 months, provided a NAT test for hepatitis C is negative) (Directive 2004/33/EC, Annex III). Exceptions may be made according to national risk assessments. 142 Chapter 2 Donor selection Medication Standard"
